episode,train_makespan,train_reward,actor_loss,critic_loss,entropy_loss,eval_makespan,eval_reward,jains_index,task_load_variance,current_lr,exploration_epsilon,total_random_actions,exploration_phase
500,156.0572234617856,-152.08406838151436,-0.012988705653697252,2085.9622802734375,2.643332004547119,179.45840181386274,-181.83424798195728,0.993103448275862,0.15999999999999998,8.782450790400006e-05,0.24,2874,early
501,169.5712087188763,-169.53479756180062,0.011651340057142079,2733.6509399414062,2.60491019487381,,,0.976271186440678,0.5599999999999999,8.782450790400006e-05,0.24,2878,early
502,176.60130409234262,-178.65803086774838,0.025983034167438745,2291.09814453125,2.746826946735382,,,0.976271186440678,0.5599999999999999,8.782450790400006e-05,0.24,2883,early
503,162.84505168968747,-160.09539328856667,0.0007485902460757643,2344.7467651367188,2.672003746032715,,,0.993103448275862,0.15999999999999998,8.782450790400006e-05,0.24,2887,early
504,185.72195172957328,-189.98440195455862,0.011029037355910987,3169.4116821289062,2.65067195892334,,,0.976271186440678,0.5599999999999999,8.782450790400006e-05,0.24,2890,early
505,154.4464498045053,-148.69686970368375,-0.00561179593205452,1768.548828125,2.5931084752082825,,,0.96,0.96,7.025960632320005e-05,0.24,2896,early
506,159.6460651017204,-156.47188589789252,-0.010444121551699936,2201.1091918945312,2.6601298451423645,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2908,early
507,178.57842063612412,-181.22426508807166,0.007198033621534705,3147.80615234375,2.592980980873108,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2913,early
508,173.69872411137172,-174.5038721325073,0.002481884672306478,2970.2755126953125,2.6677300333976746,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2916,early
509,174.68115223267736,-176.39127353863083,-0.00670530810020864,3682.2788696289062,2.633879780769348,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2921,early
510,181.96972545780403,-185.2922692033825,0.0075135420192964375,3692.1138916015625,2.6216921210289,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2927,early
511,182.98397073370987,-186.09535496650017,-0.009974564251024276,3978.3880615234375,2.650853455066681,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2931,early
512,168.8819466501288,-167.93434357561824,0.0015309182927012444,2145.9747924804688,2.7874321937561035,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2936,early
513,173.74422419327135,-174.66033327379097,-0.009506668982794508,3371.389404296875,2.6142444014549255,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,2944,early
514,167.2022725996669,-165.8556986419504,-0.001282046374399215,2869.78515625,2.547319769859314,,,0.96,0.96,7.025960632320005e-05,0.24,2948,early
515,158.08633788722096,-153.83654614270088,0.02528191707096994,2289.0753784179688,2.650588274002075,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2955,early
516,195.19817023947044,-202.3732098034016,-0.005735539656598121,4743.7637939453125,2.547329366207123,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2958,early
517,158.9873513143287,-155.22534622753184,0.01818671589717269,2462.68310546875,2.547296404838562,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,2968,early
518,188.18725483582637,-194.41916746876396,0.03606141870841384,3732.16796875,2.5761411786079407,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2973,early
519,174.7965394718035,-176.2079311476447,0.02182576828636229,3015.178466796875,2.6142996549606323,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2981,early
520,168.27643084688248,-168.2257052772485,0.007448659627698362,3112.955078125,2.605034828186035,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2988,early
521,177.82299794504277,-180.21103477529883,-0.0034350610221736133,3386.833984375,2.7253206968307495,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2995,early
522,181.67343680517502,-184.7176036294542,-0.008503232267685235,3902.6536865234375,2.547127604484558,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,2999,early
523,176.81247274968837,-178.27129931152507,-0.0028718283865600824,3003.006591796875,2.547221839427948,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3007,early
524,158.16012072849603,-154.5507912331063,0.01456861780025065,2235.732177734375,2.6507949829101562,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3012,early
525,195.58245651136278,-202.55340532318846,0.0034701331751421094,4662.0048828125,2.5929701924324036,173.4422881259182,-174.32787155571842,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3022,early
526,174.2821987467762,-174.94142621271317,0.014028473000507802,3673.22802734375,2.6048115491867065,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3027,early
527,186.74358508798545,-190.38437933824127,-0.014159199083223939,4469.0943603515625,2.547181189060211,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3036,early
528,180.45805286124653,-183.0813826665144,-0.004037174046970904,3510.781982421875,2.6049728393554688,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3040,early
529,194.6491132108319,-200.69868109851376,0.00022967113181948662,4875.302490234375,2.547201931476593,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3043,early
530,165.68734644769268,-165.04580476037827,0.0025951171992346644,2127.104248046875,2.763607680797577,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3046,early
531,158.2100361130304,-155.08904531445128,-0.01226999401114881,2078.5983276367188,2.633703649044037,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3051,early
532,191.48172534060325,-194.6745624579121,-0.018599925562739372,4591.4873046875,2.5760282278060913,,,0.9442622950819672,1.3599999999999999,7.025960632320005e-05,0.24,3058,early
533,168.88943347037807,-168.35698893285428,0.006518236201372929,3109.3056030273438,2.547211706638336,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3061,early
534,174.01619707803587,-174.9942410883633,0.004750584697831073,3057.7349243164062,2.5473806858062744,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3064,early
535,177.8629225004606,-177.93482898510186,-0.0179412926081568,3693.5028686523438,2.6626344323158264,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3071,early
536,188.46474121814126,-192.55693643163445,-0.02035575918853283,4593.272705078125,2.5930368304252625,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3077,early
537,172.71114836236927,-173.13229618355297,0.02739208098500967,2255.4215087890625,2.8529845476150513,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3084,early
538,156.80959885314707,-151.00037537663442,0.015056549105793238,2242.5523681640625,2.713531017303467,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3090,early
539,170.89117343367937,-171.1351886602529,0.021115722134709358,2840.28076171875,2.6965296864509583,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3095,early
540,171.50170083263305,-171.76015223154053,0.02636330109089613,2838.2205200195312,2.6507880091667175,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3102,early
541,166.4181262300063,-166.36146661540886,0.010472964961081743,2422.4564819335938,2.720554530620575,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3108,early
542,192.31098854209068,-197.98222565664918,-0.017214451916515827,3412.275390625,2.763589024543762,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3112,early
543,171.4598003065113,-172.29293805306557,0.00012842932483181357,2841.242919921875,2.6050875782966614,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3117,early
544,158.87329247114664,-154.5917824872925,0.015256587881594896,1792.0780334472656,2.672135829925537,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3122,early
545,153.01621319350767,-147.0774796384772,-0.0022466821828857064,1898.178466796875,2.754303812980652,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3128,early
546,157.89803734473395,-152.85907497339392,-0.007916520378785208,2580.22412109375,2.593147099018097,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3134,early
547,167.60111983795278,-167.10127555062377,0.02236877870745957,3065.0908203125,2.5761877298355103,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3139,early
548,173.65514317193305,-174.29685466035863,0.012257191818207502,3354.8484497070312,2.547235071659088,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3144,early
549,176.1202389881975,-177.21518296609491,-0.01478729851078242,2999.0341796875,2.6797157526016235,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3150,early
550,167.89091388182638,-166.21568904189365,0.002600749023258686,2811.70849609375,2.691787362098694,180.27725130650873,-183.0848614845225,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3158,early
551,191.07963722356206,-197.30114500832855,-0.015577561454847455,3727.1311645507812,2.7876217365264893,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3166,early
552,177.70686815855336,-179.62413794935716,0.032332368195056915,3402.1382446289062,2.6794593334198,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3175,early
553,187.5470556282085,-192.12433213995496,-0.0033967681229114532,4072.2175903320312,2.576251268386841,,,0.976271186440678,0.5599999999999999,7.025960632320005e-05,0.24,3181,early
554,175.46508364050388,-175.74291671353183,-0.0006309365853667259,2984.806396484375,2.6339149475097656,,,0.993103448275862,0.15999999999999998,7.025960632320005e-05,0.24,3186,early
555,178.71366046567317,-180.06545251022519,-0.007303702412173152,2931.08740234375,2.746661961078644,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3189,early
556,184.12673372011946,-188.29167227387563,-0.004742752993479371,3913.3365478515625,2.5472824573516846,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3196,early
557,178.88662659188168,-181.3876764223379,0.007937662456242833,3163.615966796875,2.6508979201316833,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3204,early
558,159.61184861119838,-155.48274933156426,0.013458821806125343,2569.489501953125,2.604981482028961,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3210,early
559,155.0626924324882,-150.03114578441702,0.004127503216295736,2481.151123046875,2.54716819524765,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3218,early
560,169.48117277274395,-169.33496919390336,0.007464091759175062,2533.4569091796875,2.6050455570220947,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3222,early
561,181.26535407537602,-184.19592220311677,-0.005920320320001338,2639.7581787109375,2.7009018659591675,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3226,early
562,161.55017535648403,-158.9512256046785,-0.01494396012276411,2496.475341796875,2.660006880760193,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3232,early
563,171.99577979562756,-171.31976358191176,0.00604314987140242,3275.193359375,2.5471914410591125,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3237,early
564,144.32731215303664,-136.2728726267313,-0.03611849155277014,2167.6675415039062,2.576038122177124,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3245,early
565,154.58876096876685,-148.6380058757764,0.007607576961163431,1947.392333984375,2.729825735092163,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3255,early
566,187.96662494211023,-193.43834210183027,-0.013504739152267575,3574.53076171875,2.679462492465973,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3261,early
567,153.74283700496363,-148.97379065347155,0.00491350278025493,2045.9663391113281,2.6507352590560913,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3267,early
568,181.19651378762813,-184.14848444172148,0.011090847779996693,4013.410888671875,2.5469440817832947,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3274,early
569,158.76326740750483,-154.52707612295484,-0.017912307754158974,2185.8248291015625,2.650533676147461,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3279,early
570,161.94974658013138,-159.2171268927241,0.005317498696967959,2282.213623046875,2.6507224440574646,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3283,early
571,178.97956447342787,-181.83137231683102,0.002054945915006101,3188.994140625,2.700813114643097,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3291,early
572,189.12751395658154,-194.34637350947258,0.02108261315152049,4044.681640625,2.592709541320801,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3295,early
573,171.3296658107736,-172.16697007325422,-0.0020084537100046873,2906.7371215820312,2.592833638191223,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3300,early
574,173.2126011194478,-173.46319342075117,0.011328131426125765,2836.470458984375,2.604641914367676,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3303,early
575,178.7694919258027,-182.25910553894687,0.0004452579014468938,3329.2925415039062,2.6674662828445435,165.75868417782414,-164.746181264756,0.96,0.96,5.620768505856005e-05,0.24,3311,early
576,161.86253801859613,-158.55056498199409,-0.011356624076142907,2520.4315185546875,2.6794575452804565,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3315,early
577,183.4146333681492,-187.09436584918052,0.0005377359630074352,3773.721435546875,2.5928364396095276,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3319,early
578,180.6766806601712,-182.54054630593683,-0.01608480920549482,3792.76953125,2.5470255613327026,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3324,early
579,176.4840157894034,-177.72202826298036,0.0217318010982126,3135.7349243164062,2.592982292175293,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3334,early
580,174.77664171235105,-175.7360582053617,0.03135713376104832,3311.9786376953125,2.5471537709236145,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3341,early
581,160.7430367112493,-157.11101762136957,0.020022819051519036,2788.2760009765625,2.575887620449066,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3347,early
582,155.3178669777176,-149.9570623120082,0.026532067451626062,2177.7583618164062,2.547171890735626,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3358,early
583,190.94345341432128,-196.01748436799937,-0.003995737060904503,4571.1485595703125,2.547147810459137,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3365,early
584,154.4114223596523,-148.09582955740325,0.0025636041827965528,2064.193115234375,2.633874833583832,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3370,early
585,150.40269552092929,-143.58024089275207,0.01724006747826934,1912.5940551757812,2.838288962841034,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3378,early
586,181.6565699521112,-184.28411935115096,-0.020718595944344997,3832.548095703125,2.5760863423347473,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3384,early
587,191.0484404755225,-195.63871646892883,0.013209904835093766,3931.58154296875,2.6431620121002197,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3388,early
588,170.71489490718872,-171.6872259183801,-0.008304324466735125,3099.6785888671875,2.547161817550659,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3395,early
589,152.35662111219574,-146.72559426201698,0.01656637038104236,2243.9140625,2.5757378339767456,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3402,early
590,174.7831399984396,-176.0220976375146,0.014857421163469553,2883.083984375,2.775556802749634,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3408,early
591,193.361805215275,-199.91083011568537,0.009858700272161514,3244.3697509765625,2.821323037147522,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3412,early
592,177.9466253334238,-179.13291481157307,0.0011605947511270642,3262.6590576171875,2.5930070877075195,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3419,early
593,164.0070408552296,-161.6439972649054,0.02287047915160656,2603.291015625,2.6844931840896606,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3424,early
594,153.97960347149814,-149.4159571610313,-0.002417181385681033,2391.7766723632812,2.5759920477867126,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3433,early
595,164.54497710819825,-162.9338523363726,0.009702163355541416,2582.7859497070312,2.642984449863434,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3439,early
596,177.71298534185664,-180.5397510808735,0.005425738461781293,3199.12060546875,2.713325798511505,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3446,early
597,170.2096680375984,-171.03788413167496,0.029324909672141075,2673.2412109375,2.5929325819015503,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3448,early
598,176.3254503608146,-178.47478246908196,-0.019881549756973982,3217.4576416015625,2.7178276777267456,,,0.9442622950819672,1.3599999999999999,5.620768505856005e-05,0.24,3453,early
599,159.43257079590663,-156.01073204673963,0.03221355006098747,2225.9595947265625,2.6627671122550964,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3458,early
600,195.15200319539616,-200.45450852009458,-0.009116270288359374,4298.6966552734375,2.700916051864624,171.36414268618879,-172.028563357368,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3463,early
601,196.64899643407728,-204.38130915754104,0.023942233296111226,4247.706787109375,2.593057334423065,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3470,early
602,181.72121164519297,-185.4698598245215,-0.0019707773462869227,2907.6189575195312,2.662657380104065,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3477,early
603,189.15486037373532,-193.0430076145177,0.026758213993161917,4363.5078125,2.5473238825798035,,,0.976271186440678,0.5599999999999999,5.620768505856005e-05,0.24,3482,early
604,170.0088892171142,-169.7823501037837,-0.0015086331404745579,2684.7810668945312,2.6795663237571716,,,0.993103448275862,0.15999999999999998,5.620768505856005e-05,0.24,3490,early
605,162.30900202699402,-160.18408999592532,-0.003484674569335766,2231.5191650390625,2.7206772565841675,,,0.993103448275862,0.15999999999999998,4.4966148046848045e-05,0.24,3495,early
606,178.49793883157776,-180.1734981359208,0.005758970510214567,3480.6903076171875,2.5473862886428833,,,0.993103448275862,0.15999999999999998,4.4966148046848045e-05,0.24,3502,early
607,184.3387127464266,-188.14280631595608,-0.00846132164588198,3771.9862670898438,2.6050791144371033,,,0.976271186440678,0.5599999999999999,4.4966148046848045e-05,0.24,3504,early
608,170.0639215995592,-170.16386768160606,0.0013123378157615662,3272.6217041015625,2.547168016433716,,,0.976271186440678,0.5599999999999999,4.4966148046848045e-05,0.24,3508,early
609,157.36407633980897,-153.78095333172226,0.004981606034561992,1371.4541625976562,2.8622994422912598,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3515,early
610,183.5005525170348,-186.65291187593922,0.0232226699590683,3718.661865234375,2.605162262916565,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3522,early
611,159.95958484766118,-157.79489314686006,0.010594652267172933,2381.008544921875,2.5473889112472534,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3529,early
612,158.79344158713235,-154.50068128085397,0.021906603127717972,2212.3153076171875,2.6888046860694885,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3532,early
613,189.57329793031377,-195.6743537271147,0.01702055474743247,3240.75048828125,2.6722270846366882,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3538,early
614,169.12456386442898,-169.29748164555548,-0.009532345575280488,2550.9912109375,2.6340242624282837,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3542,early
615,170.28485492481047,-169.25175215616434,0.02135738148353994,3242.778076171875,2.5472249388694763,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3550,early
616,169.85899010182433,-170.34889521594206,-0.019295428413897753,2626.5767822265625,2.6337711215019226,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3556,early
617,171.25942362098579,-171.81493891828183,0.029692883603274822,3095.1571044921875,2.7542279958724976,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3562,early
618,163.18492240320782,-160.10596964194318,0.0003875842085108161,1843.1242370605469,2.7297365069389343,,,0.96,0.96,4.7214455449190446e-05,0.24,3566,early
619,156.95294240166592,-153.26509673827846,0.0018474040552973747,2327.416748046875,2.547337770462036,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3569,early
620,166.835895088273,-165.41097170448904,-0.01780797098763287,2895.449951171875,2.547121822834015,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3575,early
621,148.52347520181837,-142.26490531745628,-0.016308332909829915,1451.839111328125,2.758571982383728,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3582,early
622,181.62759638053407,-185.68959527096337,-0.0003418263513594866,3863.3921508789062,2.6051596999168396,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3589,early
623,174.5474192172597,-173.98353971253337,0.0171707421541214,2423.1664428710938,2.7876575589179993,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3593,early
624,189.57958212474276,-195.97997984163516,0.006297200646258716,4026.5443115234375,2.592889428138733,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3599,early
625,173.12129996187736,-171.90303970199892,-0.0156947853974998,3032.020263671875,2.7008619904518127,183.43415447692504,-187.72821370853637,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3605,early
626,162.73352756493543,-160.1029695024577,-0.015994925634004176,2635.45849609375,2.5470719933509827,,,0.96,0.96,4.7214455449190446e-05,0.24,3612,early
627,172.0843148529489,-173.37062191643685,-0.008644641726277769,3195.0690307617188,2.5472978949546814,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3617,early
628,180.74924549388706,-183.5519337414006,-0.008404890773817897,3148.67333984375,2.749234974384308,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3625,early
629,177.90656175872238,-179.5369427163906,-0.016289615618006792,3018.2683715820312,2.763365387916565,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3636,early
630,167.84047914781073,-165.88560882142525,0.012079976499080658,2655.8607788085938,2.7297611832618713,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3639,early
631,165.49091705354283,-161.29194225032924,0.02600475517101586,2575.6205444335938,2.6719436645507812,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3646,early
632,154.43344903097693,-149.81966120977964,0.013415528228506446,2021.9845581054688,2.547196865081787,,,0.96,0.96,4.7214455449190446e-05,0.24,3653,early
633,155.0648730179667,-150.10206157559995,-0.011348959524184465,2300.15380859375,2.6048653721809387,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3661,early
634,173.6347405277383,-174.06842224072486,0.008377452846616507,3428.607666015625,2.662754774093628,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3666,early
635,145.15712990308828,-137.79334549350187,0.009011471120174974,2069.6220703125,2.6338725090026855,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3670,early
636,178.74822286067447,-180.17639405593044,0.004370611452031881,3881.5711669921875,2.575969398021698,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3674,early
637,153.91271475532417,-149.1862409030022,-0.026030088309198618,2041.2381591796875,2.633566677570343,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3680,early
638,174.51880931128485,-175.2443313420831,-0.01749867235776037,2523.18896484375,2.6914732456207275,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3685,early
639,157.68724027674222,-153.354881234793,-0.002932229603175074,1837.4675903320312,2.7085484862327576,,,0.9442622950819672,1.3599999999999999,4.7214455449190446e-05,0.24,3692,early
640,182.7245341445369,-185.84301164397604,-0.00546887656673789,4348.921875,2.5470091700553894,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3698,early
641,186.20436821630156,-189.80269644638457,0.0039099331479519606,3748.6912231445312,2.575972318649292,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3702,early
642,186.3951069702467,-190.46573603518254,0.0034877420403063297,3629.0883178710938,2.6338594555854797,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3703,early
643,177.57034095896515,-179.619768142806,-0.01069688459392637,3030.9075927734375,2.604743003845215,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3711,early
644,176.43474244014425,-178.79858483071166,-0.009139285459241364,2520.98291015625,2.671747386455536,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3720,early
645,171.52957524590244,-170.7390667296765,0.0015161950141191483,2962.29296875,2.546697735786438,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3726,early
646,179.58005674313623,-181.89659863095255,0.022509628208354115,3235.38232421875,2.6216899156570435,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3730,early
647,173.34920865157392,-175.45040088158274,0.0026605669409036636,2935.404541015625,2.5471561551094055,,,0.96,0.96,4.7214455449190446e-05,0.24,3736,early
648,163.2711736289812,-160.49787854223658,-0.011141607305034995,3039.1472778320312,2.5469906330108643,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3744,early
649,162.91526634356117,-160.3906041362745,-0.004760106385219842,2242.599609375,2.650461435317993,,,0.9442622950819672,1.3599999999999999,4.7214455449190446e-05,0.24,3750,early
650,178.65080534589953,-181.1083996761816,0.018080420792102814,3218.9859008789062,2.6336469650268555,169.39861408623827,-168.75854762390506,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3757,early
651,178.79072085206926,-181.80159885081346,0.010518431081436574,3179.7958374023438,2.575921416282654,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3764,early
652,167.7879921328453,-165.9925611051668,-0.005375517648644745,2921.548828125,2.592890441417694,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3770,early
653,167.27480879238442,-167.12621139453645,0.0004037916660308838,2847.60546875,2.5470277070999146,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3777,early
654,155.94671537598916,-151.49757988817294,0.021030751522630453,2310.5344848632812,2.614233136177063,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3782,early
655,173.4692009379258,-173.5767417755075,-0.003021330339834094,3840.81591796875,2.547143280506134,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3787,early
656,186.89304695251624,-190.52377946658856,0.0056618243106640875,3775.5533447265625,2.60480660200119,,,0.993103448275862,0.15999999999999998,4.7214455449190446e-05,0.24,3795,early
657,163.50405655834703,-159.98321180904867,0.019879138097167015,2672.8469848632812,2.5471025109291077,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3801,early
658,188.4201513939061,-193.15356825432497,0.020455211866647005,3859.8814697265625,2.6337599754333496,,,0.976271186440678,0.5599999999999999,4.7214455449190446e-05,0.24,3806,early
659,170.9267034653027,-170.7811092494488,-0.002061830135062337,3226.59375,2.6046658158302307,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3812,early
660,161.65681414402226,-158.6890507763173,0.002100157318636775,2998.651123046875,2.5470484495162964,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3822,early
661,164.20069926838207,-162.86665197409744,-0.01495361205888912,2344.52197265625,2.546967625617981,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3826,early
662,195.96615034196094,-203.2939831362294,0.006238250760361552,4659.4268798828125,2.5470895767211914,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3832,early
